4,0.5
6.0997,0.46011999999999986
8.958765,0.6334599999999995
12.904501,0.5442049999999998
16.50963,0.9106499999999986
20.142315,2.0267799999999987
23.03038,3.0184499999999996
25.728749999999998,4.120899999999999
27.0522,3.8519499999999987
29.24365,3.0322499999999994
30.2343,2.159699999999999
31.7488,0.11077499999999851
32.04075,-1.3419550000000005
31.85275,-4.607830000000001
30.93425,-7.440205000000001
30.10215,-9.54865
28.42945,-11.919970000000001
26.178150000000002,-13.647795
23.266765,-15.095735000000001
20.758225,-16.539845
16.424795,-18.711165
12.720585,-20.563344999999998
9.160635,-22.593
6.340465,-24.4171
3.4438549999999992,-25.2316
2.0123599999999993,-24.977
-0.24815000000000076,-23.59835
-1.1382499999999993,-22.7739
-3.0364499999999985,-20.334455
-3.387450000000001,-16.96707
-3.5478500000000004,-15.764190000000001
-3.2800499999999992,-12.895075
-2.8646499999999993,-10.3
-2.565950000000001,-7.250210000000001
-2.5943500000000004,-4.270505000000001
-1.4700000000000006,-1.7200000000000006
-0.6999999999999993,-0.6400000000000006
0.5199999999999996,-0.26000000000000156
